class_string	label	tags	stack_size
PrimalItemSkin_SnowGhillie_Gloves_C	Snow Ghillie Gauntlets	object,blueprintable	1
PrimalItemSkin_SnowGhillie_Pants_C	Snow Ghillie Leggings	object,blueprintable	1
PrimalItemSkin_SnowGhillie_Helmet_C	Snow Ghillie Mask	object,blueprintable	1
PrimalItemConsumable_Egg_Owl_C	Snow Owl Egg	object,egg	100
PrimalItemCostume_GhostOwl_C	Snow Owl Ghost Costume	object,event,skin	1
PrimalItemConsumable_OwlPellet_C	Snow Owl Pellet	object	1
PrimalItemConsumable_OwlPellet_ASA_C	Snow Owl Pellet	object	1
PrimalItemArmor_OwlSaddle_C	Snow Owl Saddle	object,blueprintable	1
PrimalItemArmor_OwlSaddle_New_C	Snow Owl Saddle	object,blueprintable	1
PrimalItemConsumable_Snowglobes_C	Snowglobes	object,blueprintable	
PrimalItemStructure_Snowman_Craftable_C	Snowman	object,blueprintable,event	1
PrimalItemSkin_WW_WinterHatG_Craftable_C	Snowy Winter Beanie Skin	object,event,skin	1
PrimalItemConsumableSoap_C	Soap	object,blueprintable	100
PrimalItemArmor_AngelFoxSaddle_C	Solwyn Saddle	object,blueprintable	1
PrimalItemConsumable_Berry_Somniweed_C	Somniweed	object,harvestable,resource,the_sunken_world	200
PrimalItemResource_Sparkpowder_C	Sparkpowder	object,resource	100
PrimalItem_WeaponSpear_C	Spear	object,blueprintable,harvestable,resource	10
PrimalItemAmmo_BallistaArrow_C	Spear Bolt	object,blueprintable,resource	100
PrimalItemArmor_SphyrnaSaddle_C	Sphyrna Saddle	object,the_sunken_world	1
PrimalItemStructure_Flag_Spider_C	Spider Flag	object,reward	100
PrimalItemConsumable_SpiderUnlock_C	Spider Unlock	object,blueprintable	
PrimalItemConsumable_Veggie_Spinefruit_C	Spinefruit	object,harvestable,resource,the_sunken_world	100
PrimalItemConsumable_Seed_Spinefruit_C	Spinefruit Seed	object,harvestable,the_sunken_world	100
PrimalItemCostume_AAA_Spino_C	Spino 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemConsumable_Egg_Spino_C	Spino Egg	object,egg	100
PrimalItemConsumable_SpinoF_C	Spino F	object,blueprintable	
PrimalItemConsumable_SpinoM_C	Spino M	object,blueprintable	
PrimalItemArmor_SpinoSaddle_C	Spino Saddle	object,blueprintable	1
PrimalItemResource_ApexDrop_Spino_C	Spinosaurus Sail	object,resource	100
PrimalItemConsumable_SpoiledMeat_C	Spoiled Meat	object,harvestable,resource	100
PrimalItemStructure_SpotLight_C	Spotlight	object,blueprintable	100
PrimalItem_WeaponSprayPaint_C	Spray Painter	object,blueprintable	1
PrimalItemDye_Spring_4_Spring_C	Spring Coloring	object,dye	100
PrimalItem_WeaponShoulderDragon_Spring_C	Spring Drakeling Weapon	object,blueprintable	1
PrimalItem_WeaponSpyglass_C	Spyglass	object,blueprintable	1
PrimalItemResource_SquidOil_C	Squid Oil	object,resource	100
PrimalItemConsumable_StackablePods_C	Stacked Cryochamber	object,blueprintable	100
PrimalItemStructure_MetalFloatingFoundation_C	Stacking Foundation	object,blueprintable	100
PrimalItemStructure_StandingTorch_C	Standing Torch	object,blueprintable	3
PrimalItemConsumable_StarterBaseKit_C	Starter Base Kit	object,blueprintable	
PrimalItemConsumable_StarterKit_C	Starter Kit	object,blueprintable	
PrimalItemStructure_SteamForge_C	Steam Forge	object,blueprintable	1
PrimalItemStructure_SteamLights_C	Steam Lights & Lamps	object,blueprintable	100
PrimalItemSkin_SteampunkGlasses_C	Steampunk Goggles	object,blueprintable	1
PrimalItemSkin_SteampunkGogglesHat_C	Steampunk Hat and Goggles	object,blueprintable	1
PrimalItemStructure_Steampunk_Lamp_C	Steampunk Lamp	object,blueprintable	100
PrimalItemStructure_Steampunk_Lamp_C	Steampunk Lamp	object,blueprintable	100
PrimalItemArmor_RockDrakeSaddle_Steampunk_C	Steampunk Rock Drake Saddle Skin	object	1
PrimalItemStructureSkin_Tileset_Steampunk_C	Steampunk Structures	object,blueprintable	1
PrimalItemDye_Greyscale_6_Steel_C	Steel Coloring	object,dye	100
PrimalItemCostume_BoneStego_C	Stego Bone Costume	object,event,reward,skin	1
PrimalItemConsumable_Egg_Stego_C	Stego Egg	object,egg	100
PrimalItemConsumable_StegoF_C	Stego F	object,blueprintable	
PrimalItemTrophy_Skeleton_Stego_04_C	Stego Hip	object	100
PrimalItemConsumable_StegoM_C	Stego M	object,blueprintable	
PrimalItemTrophy_Skeleton_Stego_01_C	Stego Plate	object	100
PrimalItemTrophy_Skeleton_Stego_03_C	Stego Plate 2	object	100
PrimalItemTrophy_Skeleton_Stego_07_C	Stego Plate 3	object	100
PrimalItemTrophy_Skeleton_Stego_08_C	Stego Plate 4	object	100
PrimalItemArmor_StegoSaddle_C	Stego Saddle	object,blueprintable	1
PrimalItemTrophy_Skeleton_Stego_05_C	Stego Skull	object	100
PrimalItemTrophy_Skeleton_Stego_09_C	Stego Skull 1	object	100
PrimalItemTrophy_Skeleton_Stego_10_C	Stego Spine	object	100
PrimalItemTrophy_Skeleton_Stego_02_C	Stego Vertebrae	object	100
PrimalItemTrophy_Skeleton_Stego_06_C	Stego Vertebrae 2	object	100
PrimalItemCostume_AAA_Stego_SkinPack_C	Stegosaurus 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemCostume_AAA_Stego_C	Stegosaurus 'ARK: The Animated Series' Costume (Dear Jane)	object,skin	1
PrimalItemConsumable_Berry_Stimberry_C	Stimberry	object,harvestable,resource	100
PrimalItemConsumable_Seed_Stimberry_C	Stimberry Seed	object,harvestable,resource	100
PrimalItemConsumable_Stimulant_C	Stimulant	object,resource	100
PrimalItemConsumable_Stone_C	Stone	object,blueprintable	
PrimalItemResource_Stone_C	Stone	object,harvestable,resource	100
PrimalItemAmmo_ArrowStone_C	Stone Arrow	object,blueprintable,harvestable,resource	100
PrimalItemResource_StoneArrowhead_C	Stone Arrowhead	object,resource	300
PrimalItemStructure_StoneGateframe_Large_C	Stone Behemoth Gateway	object,blueprintable	5
PrimalItemStructure_StoneCeiling_C	Stone Ceiling & Hatchframe	object,blueprintable	100
PrimalItemStructure_Stone_CliffPlatform_C	Stone Cliff Platform	object,blueprintable	3
PrimalItemStructure_CliffPlatform_Stone_ASA_C	Stone Cliff Platform	object,blueprintable	3
PrimalItemStructure_CliffPlatform_Stone_ASA_C	Stone Cliff Platform	object,blueprintable	3
PrimalItemStructure_AdditionalStructures_Stairs_Stone_Double_C	Stone Double Stairs	object,blueprintable	100
PrimalItemStructure_StoneFence_C	Stone Fence	object,blueprintable	100
PrimalItemStructure_StoneFence_C	Stone Fence	object,blueprintable	100
PrimalItemStructure_StoneFenceFoundation_C	Stone Fence Foundation & Support	object,blueprintable	100
PrimalItemStructure_Fireplace_C	Stone Fireplace	object,blueprintable	3
PrimalItemStructure_StoneFloor_C	Stone Foundation	object,blueprintable	100
PrimalItemStructure_StoneGateframe_C	Stone Gateway	object,blueprintable	100
PrimalItem_WeaponStoneHatchet_C	Stone Hatchet	object,blueprintable	1
PrimalItemWeapon_StoneKnife_C	Stone Knife	object,the_sunken_world,weapon	1
PrimalItemStructure_StoneLadder_C	Stone Ladder	object,blueprintable	100
PrimalItemStructure_LargeWall_Stone_C	Stone Large Wall	object,blueprintable	100
PrimalItem_WeaponStonePick_C	Stone Pick	object,blueprintable,default_unlocked	1
PrimalItemStructure_StonePillar_C	Stone Pillar	object,blueprintable	100
PrimalItemStructure_TriCeiling_Stone_C	Stone Quarter & Triangle Ceiling	object,blueprintable	100
PrimalItemStructure_StoneRailing_C	Stone Quarter Wall & Railing	object,blueprintable	100
PrimalItemStructure_Ceiling_Door_XL_Stone_C	Stone Reinforced Behemoth Cellar Door	object,blueprintable	5
PrimalItemStructure_StoneGateLarge_C	Stone Reinforced Behemoth Gate	object,blueprintable	5
PrimalItemStructure_StoneDoor_C	Stone Reinforced Doors & Windows	object,blueprintable	100
PrimalItemStructure_StoneGate_C	Stone Reinforced Gate	object,blueprintable	100
PrimalItemStructure_StoneCeilingDoorGiant_C	Stone Reinforced Large Cellar Door	object,blueprintable	5
PrimalItemStructure_Ramp_Stone_C	Stone Roof, Ramp, & Stairs	object,blueprintable	100
PrimalItemStructure_StoneWall_Sloped_Left_C	Stone Sloped Wall	object,blueprintable	100
PrimalItemStructure_TreePlatform_Stone_C	Stone Tree Platform	object,blueprintable	1
PrimalItemStructure_TriFoundation_Stone_C	Stone Triangle Foundation	object,blueprintable	100
PrimalItemStructure_TriRoof_Stone_C	Stone Triangle Roof & Corner	object,blueprintable	100
PrimalItemStructure_AdditionalStructures_Stairs_Stone_Triple_C	Stone Triple Stairs	object,blueprintable	100
PrimalItemStructure_StoneWall_C	Stone Wall, Doorways & Windowframe	object,blueprintable	100
PrimalItemStructure_StonePipeIntake_C	Stone Water Intake	object,blueprintable	100
PrimalItemStructure_StonePipeTap_C	Stone Water Tap	object,blueprintable	100
PrimalItem_Stopwatch_C	Stopwatch	object,blueprintable	1
PrimalItemStructure_StorageBox_Small_C	Storage Box	object,blueprintable	100
PrimalItem_StormBlitzFragment_C	Storm Blitz Fragment	object,blueprintable	
PrimalItemDye_Misc_7_C	Stream Coloring	object,dye	100
PrimalItem_StructureManagementTool_C	Structure Management Tool	object,blueprintable	
PrimalItemResource_Sulfur_C	Sulfur	object,harvestable,resource	100
PrimalItemConsumable_sulphur_C	Sulphur	object,blueprintable	
PrimalItem_WeaponShoulderDragon_Summer_C	Summer Drakeling Weapon	object,blueprintable	1
PrimalItem_BossTribute_KingKaijuHard_C	Summon Alpha King Titan	object,blueprintable,tribute	1
PrimalItem_BossTribute_KingKaijuMedium_C	Summon Beta King Titan	object,blueprintable,tribute	1
PrimalItem_BossTribute_DesertKaiju_C	Summon Desert Titan	object,blueprintable,tribute	1
PrimalItem_HatTributeDino_C	Summon Dino Hats	object,cheat	1
PrimalItem_BossTribute_ForestKaiju_C	Summon Forest Titan	object,blueprintable,tribute	1
PrimalItem_BossTribute_KingKaijuEasy_C	Summon Gamma King Titan	object,blueprintable,tribute	1
PrimalItem_BossTribute_IceKaiju_C	Summon Ice Titan	object,blueprintable,tribute	1
PrimalItem_BossTribute_Boars_C	Summon Kalydonios & Erymanthian	object,blueprintable,tribute	1
PrimalItem_HatTributePlayer_C	Summon Player Hats	object,cheat	1
PrimalItem_Spawner_Summoner_ASA_C	Summoner Spawner	object,blueprintable	1
PrimalItemConsumable_SuperHealth_C	Super Health	object	
PrimalItemConsumable_SuperTestMeat_C	Super Test Meat	object,cheat	20
PrimalItemConsumable_Egg_Maelizard_Large_Fertilized_C	Superior Fertilized Maeguana Egg	object,egg	1
PrimalItemConsumable_Kibble_Base_Large_C	Superior Kibble	object,kibble	100
PrimalItemConsumable_Egg_Maelizard_Large_C	Superior Maeguana Egg	object,egg	100
PrimalItemConsumable_SupremeHealing_C	Supreme Healing	object	100
PrimalItemDye_Chartreuse_1_Swamp_C	Swamp Coloring	object,dye	100
PrimalItemConsumable_SweetVeggieCake_C	Sweet Vegetable Cake	object	10
PrimalItemConsumable_Sweetbox_C	Sweetbox	object,blueprintable	
PrimalItemStructure_SaloonStool_C	Swivel Stool	object,blueprintable	100
PrimalItemSkin_DapperHat_Tall_C	Tall Dapper Hat	object,blueprintable	1
PrimalItemConsumable_CakeSlice_Taming_C	Taming Cake Slice	object	1
PrimalItemDye_Brown_6_Tan_C	Tan Coloring	object,dye	100
PrimalItemDye_Misc_2_C	Tangerine Coloring	object,dye	100
PrimalItemCostume_AAA_Tapejara_C	Tapejara 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemConsumable_Egg_Tapejara_C	Tapejara Egg	object,egg	100
PrimalItemConsumable_TapejaraF_C	Tapejara F	object,blueprintable	
PrimalItemConsumable_TapejaraM_C	Tapejara M	object,blueprintable	
PrimalItemArmor_TapejaraSaddle_C	Tapejara Saddle	object,blueprintable	1
PrimalItemStructure_TaxidermyBase_Small_C	Taxidermy Bases	object,blueprintable	100
PrimalItem_WeaponTaxidermyTool_C	Taxidermy Tool	object,blueprintable	1
PrimalItemDye_Cyan_3_Teal_C	Teal Coloring	object,dye	100
PrimalItemStructure_Tek_Behemoth_Ceiling_C	Tek Behemoth Ceiling	object,blueprintable	100
PrimalItemStructure_Ceiling_Door_XL_Tek_C	Tek Behemoth Cellar Door	object,blueprintable,tek	100
PrimalItemStructure_TekGate_Large_C	Tek Behemoth Gate	object,blueprintable,tek	5
PrimalItemStructure_TekGateframe_Large_C	Tek Behemoth Gateway	object,blueprintable,tek	5
PrimalItem_WeaponElectronicBinoculars_C	Tek Binoculars	object,blueprintable,tek	1
PrimalItemArmor_TekBoots_C	Tek Boots	object,blueprintable,tek	1
PrimalItem_WeaponTekBow_ASA_C	Tek Bow	object,blueprintable,tek	1
PrimalItemStructure_TekBridge_C	Tek Bridge	object,blueprintable,tek	100
PrimalItemStructure_LostColony_TekBunker_C	Tek Bunker	object,blueprintable,skin	1
PrimalItem_LostColony_BunkerModule_C	Tek Bunker Module	object,blueprintable	5
PrimalItemCostume_Canoe_Tek_C	Tek Canoe Costume	object,blueprintable,skin	1
PrimalItemConsumable_TekCanteenCraftable_New_C	Tek Canteen	object,blueprintable	1
PrimalItemStructure_TekCeiling_C	Tek Ceiling & Hatchframe	object,blueprintable,tek	100
PrimalItemArmor_TekShirt_C	Tek Chestpiece	object,blueprintable,tek	1
PrimalItem_WeaponTekClaws_ASA_C	Tek Claws	object,blueprintable,tek	1
PrimalItemStructure_TekCloningChamber_C	Tek Cloning Chamber	object,blueprintable,tek	1
PrimalItemStructure_CropPlot_Tek_ASA_C	Tek Crop Plot	object,blueprintable	100
PrimalItemStructure_CropPlot_Tek_ASA_C	Tek Crop Plot	object,blueprintable	100
PrimalItemStructure_DedicatedStorage_C	Tek Dedicated Storage	object,blueprintable,tek	100
PrimalItemStructure_TekDoor_C	Tek Doors & Windows	object,blueprintable,tek	100
PrimalItemStructure_AdditionalStructures_Stairs_Tek_Double_C	Tek Double Stairs	object,blueprintable,tek	100
PrimalItemStructure_TekFenceFoundation_C	Tek Fence Foundation & Support	object,blueprintable,tek	100
PrimalItemStructure_TekShield_C	Tek Forcefield	object,blueprintable,tek	1
PrimalItemStructure_TekForge_C	Tek Forge	object,blueprintable	1
PrimalItemStructure_TekForge_C	Tek Forge	object,blueprintable	1
PrimalItemStructure_BetterTekForge_C	Tek Forge	object,blueprintable,tek	1
PrimalItemStructure_TekForge_C	Tek Forge	object,blueprintable,tek	1
PrimalItemStructure_TekFloor_C	Tek Foundation	object,blueprintable,tek	100
PrimalItemStructure_TekGate_C	Tek Gate	object,blueprintable,tek	100
PrimalItemStructure_TekGateframe_C	Tek Gateway	object,blueprintable,tek	100
PrimalItemArmor_TekGloves_C	Tek Gauntlets	object,blueprintable,tek	1
PrimalItemStructure_TekGenerator_C	Tek Generator	object,blueprintable,tek	1
PrimalItemConsumable_Egg_Gigant_Bionic_C	Tek Giganotosaurus Egg	object,egg	100
PrimalItemConsumable_tekGigarF_C	Tek Gigar F	object,blueprintable	
PrimalItemConsumable_tekGigarM_C	Tek Gigar M	object,blueprintable	
PrimalItemStructure_TekGlassCeiling_ASA_C	Tek Glass Ceiling	object,blueprintable,tek	100
PrimalItemStructure_TekGlassCeiling_ASA_C	Tek Glass Ceiling	object,blueprintable,tek	100
PrimalItemStructure_TekGlassWall_ASA_C	Tek Glass Wall	object,blueprintable,tek	100
PrimalItemStructure_TekGlassWall_ASA_C	Tek Glass Wall	object,blueprintable,tek	100
PrimalItem_WeaponTekGravityGrenade_C	Tek Gravity Grenade	object,blueprintable	10
PrimalItem_TekGrenade_C	Tek Grenade	object,blueprintable,tek	10
PrimalItem_WeaponTekGrenadeLauncher_ASA_C	Tek Grenade Launcher	object,blueprintable,tek	1
PrimalItemArmor_TekHelmet_C	Tek Helmet	object,blueprintable,tek	1
PrimalItemStructure_TekJumpPad_ASA_C	Tek Jump Pad	object,blueprintable,tek	1
PrimalItemStructure_TekJumpPad_ASA_C	Tek Jump Pad	object,blueprintable,tek	1
PrimalItemStructure_TekLadder_C	Tek Ladder	object,blueprintable,tek	100
PrimalItemStructure_TekCeilingDoor_Giant_C	Tek Large Cellar Door	object,blueprintable,tek	100
PrimalItemStructure_LargeWall_Tek_C	Tek Large Wall	object,blueprintable,tek	100
PrimalItemArmor_TekPants_C	Tek Leggings	object,blueprintable,tek	1
PrimalItemStructure_TekLight_C	Tek Light	object,blueprintable,tek	100
PrimalItemStructure_TekLight_New_C	Tek Light	object,blueprintable,tek	100
PrimalItemStructure_TekLight_New_C	Tek Light	object,blueprintable,tek	100
PrimalItemArmor_MegalodonSaddle_Tek_C	Tek Megalodon Saddle	object,blueprintable,tek	1
PrimalItemConsumable_Egg_Para_Bionic_C	Tek Parasaur Egg	object,egg	100
PrimalItemConsumable_tekParasaurF_C	Tek Parasaur F	object,blueprintable	
PrimalItemConsumable_tekParasaurM_C	Tek Parasaur M	object,blueprintable	
PrimalItem_WeaponTekPistol_ASA_C	Tek Phase Pistol	object,blueprintable,tek	1
PrimalItemStructure_TekPillar_C	Tek Pillar	object,blueprintable,tek	100
PrimalItemStructure_TriCeiling_Tek_C	Tek Quarter & Triangle Ceiling	object,blueprintable,tek	100
PrimalItemStructure_TekRailing_C	Tek Quarter Wall & Railing	object,blueprintable,tek	100
PrimalItemConsumable_tekQuetzF_C	Tek Quetz F	object,blueprintable	
PrimalItemConsumable_tekQuetzM_C	Tek Quetz M	object,blueprintable	
PrimalItemConsumable_Egg_Quetz_Bionic_C	Tek Quetzal Egg	object,egg	100
PrimalItem_TekSniper_C	Tek Railgun	object,blueprintable,tek	1
PrimalItemConsumable_Egg_Raptor_Bionic_C	Tek Raptor Egg	object,egg	100
PrimalItemConsumable_tekRaptorF_C	Tek Raptor F	object,blueprintable	
PrimalItemConsumable_tekRaptorM_C	Tek Raptor M	object,blueprintable	
PrimalItemStructure_IceBoxDD_C	Tek Refrigerator	object,blueprintable	1
PrimalItemStructure_IceBoxDD_C	Tek Refrigerator	object,blueprintable	1
PrimalItemStructure_TekReplicator_C	Tek Replicator	object,blueprintable,tek	1
PrimalItemConsumable_Egg_Rex_Bionic_C	Tek Rex Egg	object,egg	100
PrimalItemConsumable_tekRexF_C	Tek Rex F	object,blueprintable	
PrimalItemArmor_RexSaddle_Tek_C	Tek Rex Saddle	object,blueprintable,tek	1
PrimalItem_TekRifle_C	Tek Rifle	object,blueprintable,tek	1
PrimalItemStructure_Ramp_Tek_C	Tek Roof, Ramp, & Stairs	object,blueprintable,tek	100
PrimalItemStructure_TekAlarm_ASA_C	Tek Sensor	object,blueprintable,tek	1
PrimalItemStructure_TekAlarm_ASA_C	Tek Sensor	object,blueprintable,tek	1
PrimalItemArmor_ShieldTek_C	Tek Shield	object,blueprintable,tek	1
PrimalItemArmor_ShieldTek_New_C	Tek Shield	object,blueprintable,tek	1
PrimalItemStructure_Bed_Tek_C	Tek Sleeping Pod	object,blueprintable,tek	3
PrimalItemStructure_Bed_Tek_ASA_C	Tek Sleeping Pod	object,blueprintable,tek	3
PrimalItemStructure_Bed_Tek_ASA_C	Tek Sleeping Pod	object,blueprintable,tek	3
PrimalItemStructure_TekWall_Sloped_Left_C	Tek Sloped Wall	object,blueprintable,tek	100
PrimalItem_WeaponSpear_Tek_C	Tek Spear	object,blueprintable,tek	1
PrimalItemConsumable_Egg_Stego_Bionic_C	Tek Stego Egg	object,egg	100
PrimalItemConsumable_tekStegoF_C	Tek Stego F	object,blueprintable	
PrimalItemConsumable_tekStegoM_C	Tek Stego M	object,blueprintable	
PrimalItemStructure_Tek_Box_C	Tek Storage	object,blueprintable	100
PrimalItemStructure_Tek_Box_C	Tek Storage	object,blueprintable	100
PrimalItemStructure_TekStove_C	Tek Stove	object,blueprintable	100
PrimalItem_WeaponTekSword_C	Tek Sword	object,blueprintable,tek	1
PrimalItem_WeaponTekSword_New_C	Tek Sword	object,blueprintable,tek	1
PrimalItemArmor_Tapejara_Tek_C	Tek Tapejara Saddle	object,blueprintable,tek	1
PrimalItemStructure_TekTransmitter_C	Tek Transmitter	object,blueprintable,tek	1
PrimalItemStructure_TriFoundation_Tek_C	Tek Triangle Foundation	object,blueprintable,tek	100
PrimalItemStructure_TriRoof_Tek_C	Tek Triangle Roof & Corner	object,blueprintable,tek	100
PrimalItemConsumable_Egg_Trike_Bionic_C	Tek Trike Egg	object,egg	100
PrimalItemStructure_AdditionalStructures_Stairs_Tek_Triple_C	Tek Triple Stairs	object,blueprintable,tek	100
PrimalItemStructure_TekTrough_C	Tek Trough	object,blueprintable,tek	1
PrimalItemStructure_TurretTek_C	Tek Turret	object,blueprintable,tek	1
PrimalItemStructure_TekWall_C	Tek Wall, Doorways & Windowframe	object,blueprintable,tek	100
PrimalItemConsumable_tekrexM_C	Tekrex M	object,blueprintable	
PrimalItemConsumable_tektrikeF_C	Tektrike F	object,blueprintable	
PrimalItemConsumable_tektrikeM_C	Tektrike M	object,blueprintable	
PrimalItem_WeaponBaseClipboardAndHammer_C	Template Hammer	object,blueprintable	1
PrimalItemStructure_Tent_C	Tent	object,blueprintable	1
PrimalItemDye_Orange_2_Terracotta_C	Terracotta Coloring	object,dye	100
PrimalItemCostume_AAA_TerrorBird_C	Terror Bird 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemConsumable_Egg_TerrorBird_C	Terror Bird Egg	object,egg	100
PrimalItemArmor_TerrorBirdSaddle_C	Terror Bird Saddle	object,blueprintable	1
PrimalItemConsumable_TerrorF_C	Terror F	object,blueprintable	
PrimalItemConsumable_TerrorM_C	Terror M	object,blueprintable	
PrimalItemStructure_TeslaCoil_C	Tesla Coil	object,blueprintable	1
PrimalItemConsumable_Thatch_C	Thatch	object,blueprintable	
PrimalItemResource_Thatch_C	Thatch	object,harvestable,resource	200
PrimalItemStructure_ThatchCeiling_C	Thatch Ceiling	object,blueprintable	100
PrimalItemStructure_ThatchDoor_C	Thatch Doors & Window	object,blueprintable	100
PrimalItemStructure_AdditionalStructures_Stairs_Thatch_Double_C	Thatch Double Stairs	object,blueprintable	100
PrimalItemStructure_FenceFoundation_Thatch_C	Thatch Fence Foundation & Support	object,blueprintable	100
PrimalItemStructure_ThatchFloor_C	Thatch Foundation	object,blueprintable	100
PrimalItemStructure_Ladder_Thatch_C	Thatch Ladder	object,blueprintable	100
PrimalItemStructure_ThatchPillar_C	Thatch Pillar	object,blueprintable	100
PrimalItemStructure_TriCeiling_Thatch_C	Thatch Quarter & Triangle Ceiling	object,blueprintable	100
PrimalItemStructure_Railing_Thatch_C	Thatch Quarter Wall & Railing	object,blueprintable	100
PrimalItemStructure_ThatchRoof_C	Thatch Roof & Stairs	object,blueprintable	100
PrimalItemStructure_ThatchWall_Sloped_Left_C	Thatch Sloped Wall	object,blueprintable	100
PrimalItemStructure_TriFoundation_Thatch_C	Thatch Triangle & Quarter Foundation	object,blueprintable	100
PrimalItemStructure_TriRoof_Thatch_C	Thatch Triangle Roof & Corner	object,blueprintable	100
PrimalItemStructure_AdditionalStructures_Stairs_Thatch_Triple_C	Thatch Triple Wide Stairs	object,blueprintable	100
PrimalItemStructure_ThatchWall_C	Thatch Wall & Doorway	object,blueprintable	100
PrimalItem_BossTribute_TheCenter_C	The Center Easy Tribute	object,blueprint,blueprintable,tribute	1
PrimalItem_BossTribute_TheCenter_Hard_C	The Center Hard Tribute	object,blueprint,blueprintable,tribute	1
PrimalItem_BossTribute_TheCenter_Medium_C	The Center Medium Tribute	object,blueprint,blueprintable,tribute	1
PrimalItemConsumable_TheriF_C	Theri F	object,blueprintable	
PrimalItemConsumable_TheriM_C	Theri M	object,blueprintable	
PrimalItemResource_ApexDrop_Theriz_C	Therizino Claws	object,resource	100
PrimalItemConsumable_Egg_Therizino_C	Therizino Egg	object,egg	100
PrimalItemCostume_AAA_Therizinosaurus_C	Therizinosaur 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemArmor_TherizinosaurusSaddle_C	Therizinosaurus Saddle	object,blueprintable	1
PrimalItemResource_Thermite_C	Thermite	object,harvestable,resource,the_sunken_world	100
PrimalItemWeaponAttachment_ThermiteScope_C	Thermite Scope Attachment	object,the_sunken_world,weapon	1
PrimalItemDye_Misc_11_C	Thistle Coloring	object,dye	100
PrimalItem_BossTribute_Cyclops_Easy_C	Thodes the Widowmaker Easy Tribute	object,blueprintable,tribute	1
PrimalItem_BossTribute_Cyclops_Hard_C	Thodes the Widowmaker Hard Tribute	object,blueprintable,tribute	1
PrimalItem_BossTribute_Cyclops_Medium_C	Thodes the Widowmaker Medium Tribute	object,blueprintable,tribute	1
PrimalItemConsumable_Egg_SpineyLizard_C	Thorny Dragon Egg	object,egg	100
PrimalItemArmor_SpineyLizardSaddle_C	Thorny Dragon Saddle	object,blueprintable	1
PrimalItemStructure_Furniture_Throne_C	Throne	object,blueprintable	100
PrimalItemStructure_Furniture_Throne_C	Throne	object,blueprintable	100
PrimalItemCostume_AAA_Thylacoleo_C	Thylacoleo 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemResource_ApexDrop_Thylaco_C	Thylacoleo Hook-Claw	object,resource	100
PrimalItemArmor_ThylacoSaddle_C	Thylacoleo Saddle	object,blueprintable	1
PrimalItemConsumable_ThyleoM_C	Thyleo M	object,blueprintable	
PrimalItemStructure_TinkeringDesk_C	Tinkering Desk	object,blueprintable	5
PrimalItemConsumable_Berry_Tintoberry_C	Tintoberry	object,harvestable,resource	100
PrimalItemConsumable_Seed_Tintoberry_C	Tintoberry Seed	object,harvestable,resource	100
PrimalItemConsumable_Titanoboa_C	Titanoboa	object,blueprintable	
PrimalItemCostume_AAA_BoaFrill_C	Titanoboa 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemConsumable_Egg_Boa_C	Titanoboa Egg	object,egg	100
PrimalItemResource_ApexDrop_Boa_C	Titanoboa Venom	object,resource	100
PrimalItemCostume_AAA_Titanosaur_C	Titanosaur 'ARK: The Animated Series' Costume	object,skin	1
PrimalItemArmor_TitanSaddle_Platform_C	Titanosaur Platform Saddle	object,blueprintable	1
PrimalItemConsumable_Titanunlock_C	Titanunlock	object,blueprintable	
PrimalItemResource_TLSCoin10000_C	TLS Coin 10000x	object,tlscoin10000x	
PrimalItemResource_TLSCoin1000_C	TLS Coin 1000x	object,tlscoin1000x	
PrimalItemResource_TLSCoin100_C	TLS Coin 100x	object,tlscoin100x	
PrimalItemResource_TLSCoin10_C	TLS Coin 10x	object,tlscoin10x	
PrimalItemResource_TLSCoin1_C	TLS Coin 1x	object,tlscoin1x	
PrimalItemResource_TLSCoin250_C	TLS Coin 250x	object,tlscoin250x	
PrimalItemResource_TLSCoin25_C	TLS Coin 25x	object,tlscoin25x	
PrimalItemResource_TLSCoin5000_C	TLS Coin 5000x	object,tlscoin5000x	
PrimalItemResource_TLSCoin500_C	TLS Coin 500x	object,tlscoin500	
PrimalItemResource_TLSCoin50_C	TLS Coin 50x	object,tlscoin50x	
PrimalItemResource_TLSCoin5_C	TLS Coin 5x	object,tlscoin5x	
PrimalItemResource_TLSCoin_Fuel_C	TLS Fuel	object,tlsfuel	
PrimalItemResource_TLSCoin_Mutation_C	TLS Mutation Coin	object,tlsmutationcoin	
PrimalItemStructure_Toilet_C	Toilet	object,blueprintable	100
PrimalItemSkin_TopHat_C	Top Hat Skin	object,blueprintable,reward,skin	1
PrimalItem_WeaponTorch_C	Torch	object,blueprintable,default_unlocked	1
PrimalItemSkin_TorchSparkler_Patch_C	Torch Sparkler	object,blueprintable	1
PrimalItemSkin_TorchSparkler_C	Torch Sparkler Skin	object,blueprintable,reward,skin	1
PrimalItemAmmo_TorpedoBolt_C	Torpedo Bolt	object,the_sunken_world,weapon	100
PrimalItemStructure_TownBell_C	Town Bell	object,blueprintable	100
