object_id	content_pack_id	label	alternate_label	tags	native_editor_version	file	header	key	value_type	max_allowed	description	default_value	nitrado_path	nitrado_format	nitrado_deploy_style	ui_group	custom_sort	constraints	gsa_placeholder	uwp_changes
df72fd92-c396-580c-aa30-4722532476be	b32a3d73-9406-56f2-bd8f-936ee0275249	Range of Generators Limit				Game.ini	/script/shootergame.shootergamemode	LimitGeneratorsRange	Numeric	1	The radius, in centimeters, that cannot have more generators than defined by the "Maximum Generators In Range" setting. One foundation is 300cm wide.	15000				Generators				
7d835991-7a04-51b5-bf78-f14d2244473e	b32a3d73-9406-56f2-bd8f-936ee0275249	Range of Turret Limit				Game.ini	/script/shootergame.shootergamemode	LimitTurretsRange	Numeric	1	The range of turret limits in UE4 units. One foundation is 300x300 units.	10000				Turrets	TurretRange1	{"other":{"key":"59365eef-dbc0-5ae2-b2aa-a9ee71871a77","value":true}}		
d132183f-6db6-569c-a3e2-5e9f65b4fa1f	b32a3d73-9406-56f2-bd8f-936ee0275249	Range to Limit Dropped Items				Game.ini	/script/shootergame.shootergamemode	LimitNonPlayerDroppedItemsRange	Numeric	1	The range to limit and count dropped items, in UE4 units. One foundation is 300x300 units.	1600				Dropped Items				
f66a5996-4d9d-5589-b7a5-4ad5aeb508e8	b32a3d73-9406-56f2-bd8f-936ee0275249	Resource Respawn Period Multiplier				GameUserSettings.ini	ServerSettings	ResourcesRespawnPeriodMultiplier	Numeric	1	Values greater than 1.0 increase the amount of time it takes for resources, such as rocks and trees, to respawn.	1.0				Resource Respawn				
623d052a-7c8e-58b0-a0f3-578408e18ab7	b32a3d73-9406-56f2-bd8f-936ee0275249	Respawn Cooldown Time				Game.ini	/script/shootergame.shootergamemode	IncreasePvPRespawnIntervalBaseAmount	Numeric	1	Amount of respawn cooldown, in seconds, to add on the first death.	60				Respawn	Respawn1	{"other":{"key":"aff63d0a-d544-5616-94c2-6cd8cb8af995","value":true}}		{"file":"Game.ini","header":"ShooterGameMode_Options"}
e71c2e2b-05e6-5299-a3fb-b45894092f45	b32a3d73-9406-56f2-bd8f-936ee0275249	Respawn Cooldown Time Multiplier				Game.ini	/script/shootergame.shootergamemode	IncreasePvPRespawnIntervalMultiplier	Numeric	1	Amount the respawn cooldown scales with each death. Values greater than 1 increase the cooldown.	2.0				Respawn	Respawn1	{"other":{"key":"aff63d0a-d544-5616-94c2-6cd8cb8af995","value":true}}		{"file":"Game.ini","header":"ShooterGameMode_Options"}
08c209cb-34f8-5e16-b73d-6c8c2aedffd1	b32a3d73-9406-56f2-bd8f-936ee0275249	Respawn Creatures Interval				CommandLineOption	?	ServerAutoForceRespawnWildDinosInterval	Numeric	1	Number of seconds between automated creature wipes without restarting the server. Timer resets at server startup.	604800				Creature Wipe				
9739d31a-7407-583e-8d1a-d3dfaff5a582	b32a3d73-9406-56f2-bd8f-936ee0275249	Respawn Reset Time				Game.ini	/script/shootergame.shootergamemode	IncreasePvPRespawnIntervalCheckPeriod	Numeric	1	Amount of time, in seconds, that must pass without death to reset the respawn cooldown.	300				Respawn	Respawn1	{"other":{"key":"aff63d0a-d544-5616-94c2-6cd8cb8af995","value":true}}		{"file":"Game.ini","header":"ShooterGameMode_Options"}
b3ba97b9-4405-5639-a221-55a22e29b026	b32a3d73-9406-56f2-bd8f-936ee0275249	Sacrifice Cost Multiplier				GameUserSettings.ini	ServerSettings	BloodforgeReinforceResourceCostMultiplier	Numeric		Repair cost multiplier. Values higher than 1 mean repairs are more expensive than normal.	3.0				Bloodforge				
585ed80d-cb18-546f-9f98-a4637265d20d	b32a3d73-9406-56f2-bd8f-936ee0275249	Sacrifice Durability Bonus				GameUserSettings.ini	ServerSettings	BloodforgeReinforceExtraDurability	Numeric		Additional durability percent after using the bloodforge. For example, 100 durability would repair to 130 at 0.3x.	0.3				Bloodforge				
8faf96b9-7ccf-5e7e-af47-38f0d939225b	b32a3d73-9406-56f2-bd8f-936ee0275249	Secure Send Ark Payload				CommandLineFlag	-	SecureSendArKPayload	Boolean	1	Defends against creature upload exploit.	False								
36352dd7-62e5-5f03-a42b-3591e93e14e4	b32a3d73-9406-56f2-bd8f-936ee0275249	Server Name			20000000	GameUserSettings.ini	SessionSettings	SessionName	Text	1	The name of the server in the server browser.	This is an unofficial Ark server								
4efa4c6c-7dbb-5982-8ffe-f07abe7afb96	b32a3d73-9406-56f2-bd8f-936ee0275249	Server Password			20000000	GameUserSettings.ini	ServerSettings	ServerPassword	Text	1	If specified, players must provide this password to join the server.	None								
5c32f392-6286-5585-a46d-3b1041ead0a3	b32a3d73-9406-56f2-bd8f-936ee0275249	Show Floating Damage Text				CommandLineOption	?	ShowFloatingDamageText	Boolean	1	Turn on to enable damage numbers to appear on attacks by players.	False								
0aea68a4-8d09-56c8-a7f5-125c9ba5a579	b32a3d73-9406-56f2-bd8f-936ee0275249	Show Integrated S+ Structures				GameUserSettings.ini	ServerSettings	AllowIntegratedSPlusStructures	Boolean	1	Show the S+ structures built into the game. It is recommended to leave this turned on unless the server is running the Structures Plus or Super Structures mods.	True								
da39df6d-ec29-5e8d-963b-13cd5e8bfecd	b32a3d73-9406-56f2-bd8f-936ee0275249	Show Player Location on Map				GameUserSettings.ini	ServerSettings	ShowMapPlayerLocation	Boolean	1	Show each player their own position when they view their map.	False								
adc2c1cb-e8cf-58ee-8c65-56a2263ba708	b32a3d73-9406-56f2-bd8f-936ee0275249	Show Structure Destruction in Tribe Logs				CommandLineOption	?	TribeLogDestroyedEnemyStructures	Boolean	1	Structure destruction will be logged to the tribe logs.	False				Tribes				
7d33b695-b4af-5301-a54d-39d06d373ca1	b32a3d73-9406-56f2-bd8f-936ee0275249	Soft Tame Limit Grace Period				GameUserSettings.ini	ServerSettings	MaxTamedDinos_SoftTameLimit_CountdownForDeletionDuration	Numeric	1	Number of seconds until tames over the soft limit are destroyed.	604800				Tame Limits	TameLimits3	{"other":{"key":"21c88102-15c7-59f9-a7f4-ed0b6b3eba6f","value":true}}		
3b226642-3775-5b02-bc62-68ea019260ab	b32a3d73-9406-56f2-bd8f-936ee0275249	SotF Gameplay Logging				CommandLineFlag	-	gameplaylogging	Boolean	1	Saves a dated gameplay log file to the Saved directory for Survival of the Fittest servers.	False				Logging				
355a1e80-1d7b-504f-b96e-dd89c724c2a1	b32a3d73-9406-56f2-bd8f-936ee0275249	Special XP Multiplier				Game.ini	/script/shootergame.shootergamemode	SpecialXPMultiplier	Numeric	1	Values greater than 1.0 increase the experience gained from opening explorer notes.	1.0				XP Multipliers	XPMultipliers1			{"file":"Game.ini","header":"ShooterGameMode_Options"}
483ff45a-23af-5bbf-94f3-64a9676750bb	b32a3d73-9406-56f2-bd8f-936ee0275249	Spectator Password			20000000	CommandLineOption	?	SpectatorPassword	Text	1	To use non-admin spectator, the server must specify a spectator password. Then any client can use these console commands: requestspectator <password> and stopspectating. See patch 191.0 for more information and hotkeys.	None								
45886ceb-61b9-5f36-81fb-cc56e93b2327	b32a3d73-9406-56f2-bd8f-936ee0275249	Spike Walls Damage All Creatures				Game.ini	/script/shootergame.shootergamemode	bPassiveDefensesDamageRiderlessDinos	Boolean	1	Spike walls will damage wild and tamed creatures that do not have riders.	False								{"file":"Game.ini","header":"ShooterGameMode_Options"}
93180f3b-c6c0-5302-af24-b9b1ee134d65	b32a3d73-9406-56f2-bd8f-936ee0275249	Stamina Recovers While Flying				CommandLineOption	?	AllowFlyingStaminaRecovery	Boolean	1	Quetzals will regenerate stamina while flying if they are not mounted.	False				Flyers				
a006ce5d-2cfb-54f6-a58c-34e3626f4b88	b32a3d73-9406-56f2-bd8f-936ee0275249	Stasis Range Multiplier				GameUserSettings.ini	ServerSettings	NPCNetworkStasisRangeScalePercentEnd	Numeric	1	Maximum multiplier applied to stasis range based on player counts. Official servers use 0.5.	0.55				Map Stasis				
7993009b-affe-58fe-9ac9-8b9237b7d873	b32a3d73-9406-56f2-bd8f-936ee0275249	Stasis Range Scaling Max Player Count				GameUserSettings.ini	ServerSettings	NPCNetworkStasisRangeScalePlayerCountEnd	Numeric	1	Stasis range will be fully changed once this many players have joined the server. Official servers use 70.	0				Map Stasis				
c25350ea-b616-50fb-9458-1f443b794919	b32a3d73-9406-56f2-bd8f-936ee0275249	Stasis Range Scaling Min Player Count				GameUserSettings.ini	ServerSettings	NPCNetworkStasisRangeScalePlayerCountStart	Numeric	1	Stasis range will begin to change once this many players have joined the server. Official servers use 24.	0				Map Stasis				
d0eb894e-8ceb-5455-a534-c8d6cf0b134b	b32a3d73-9406-56f2-bd8f-936ee0275249	Structure Damage Multiplier				GameUserSettings.ini	ServerSettings	StructureDamageMultiplier	Numeric	1	Values greater than 1.0 increase the damage that passive defenses, like spikes, do to victims.	1.0				Structure Damage				
c228e64c-964a-594a-9303-f8094207154f	b32a3d73-9406-56f2-bd8f-936ee0275249	Structure Damage Repair Cooldown				Game.ini	/script/shootergame.shootergamemode	StructureDamageRepairCooldown	Numeric	1	Number of seconds that must pass before a structure may be repaired.	180				Structure Damage				{"file":"Game.ini","header":"ShooterGameMode_Options"}
aacd6adf-2b0e-5a3a-9923-36a7d73d2b72	b32a3d73-9406-56f2-bd8f-936ee0275249	Structure Memory Optimization				CommandLineFlag	-	structurememopts	Boolean	1	Enables structure memory optimization. This can break structure snap points for mod structures that have not been updated.	False								
832c3ccb-4bbe-5d1e-b6e2-84f542593f2e	b32a3d73-9406-56f2-bd8f-936ee0275249	Structure Pickup Hold Duration				GameUserSettings.ini	ServerSettings	StructurePickupHoldDuration	Numeric	1	Number of seconds the player must hold over the pickup option before the pickup will be complete.	0.5				Structure Pickup				
ef130390-05dc-5186-b0cf-698322105faa	b32a3d73-9406-56f2-bd8f-936ee0275249	Structure Pickup Time After Placement				GameUserSettings.ini	ServerSettings	StructurePickupTimeAfterPlacement	Numeric	1	Number of seconds a structure can be picked up after being placed.	30				Structure Pickup		{"other":{"key":"e3190014-8fe1-5577-83e4-c7f8aeb7340c","value":false}}		
f380fe95-fe48-5f73-b33f-97ee3de3be11	b32a3d73-9406-56f2-bd8f-936ee0275249	Structure Resistance Multiplier				GameUserSettings.ini	ServerSettings	StructureResistanceMultiplier	Numeric	1	Values greater than 1.0 increase damage taken by structures. At 0.0, structures are invincible.	1.0				Structure Damage				
073ac75d-460d-58da-ac49-f77908004f2a	b32a3d73-9406-56f2-bd8f-936ee0275249	Structure Resource Blocking Radius Multiplier				Game.ini	/script/shootergame.shootergamemode	ResourceNoReplenishRadiusStructures	Numeric	1	Values greater than 1.0 will increase the range that resources will not respawn around structures.	1.0				Resource Respawn				{"file":"Game.ini","header":"ShooterGameMode_Options"}
48078604-ad3f-58b0-92e6-8bc8c8966ab5	b32a3d73-9406-56f2-bd8f-936ee0275249	Structures at Supply Drops in PvE				CommandLineOption	?	PvEAllowStructuresAtSupplyDrops	Boolean	1	Structures can be built at supply drop locations.	False				Build Restrictions	PvEAllowStructuresAtSupplyDrops0			
f2d9e1f3-72f0-5211-a092-3fcb2eaf1388	b32a3d73-9406-56f2-bd8f-936ee0275249	Supply Crate Loot Quality Multiplier				Game.ini	/script/shootergame.shootergamemode	SupplyCrateLootQualityMultiplier	Numeric	1	Values greater than 1.0 improve the quality of items in loot drops.	1.0				Loot Quality				{"file":"Game.ini","header":"ShooterGameMode_Options"}
744b1bc1-cda5-5871-9724-4144907959d2	b32a3d73-9406-56f2-bd8f-936ee0275249	Swim Speed Multiplier				CommandLineOption	?	OxygenSwimSpeedStatMultiplier	Numeric	1	Values greater than 5.0 increase the amount the oxygen stat affects swim speed.	5.0				Stats				
717746ff-9b73-5ee0-bb77-2461b641ca2d	b32a3d73-9406-56f2-bd8f-936ee0275249	Tamed Creature Food Drain Multiplier				Game.ini	/script/shootergame.shootergamemode	TamedDinoCharacterFoodDrainMultiplier	Numeric	1	Values greater than 1.0 increase the rate tamed creatures lose food.	1.0				Stats				
cdc9a874-bade-5098-b981-5e4aaa1da969	b32a3d73-9406-56f2-bd8f-936ee0275249	Tamed Creature Torpor Drain Multiplier				Game.ini	/script/shootergame.shootergamemode	TamedDinoTorporDrainMultiplier	Numeric	1	Values greater than 1.0 increase the rate tamed creatures lose torpor, making them easier to wake up or keep awake.	1.0				Stats				
3e465518-b76d-5e31-b937-747cf9b97c1f	b32a3d73-9406-56f2-bd8f-936ee0275249	TamedDinoClassSpeedMultipliers			20300204	Game.ini	/script/shootergame.shootergamemode	TamedDinoClassSpeedMultipliers	Structure											
cea04b58-eb53-5118-86ef-c713be21587f	b32a3d73-9406-56f2-bd8f-936ee0275249	TamedDinoClassStaminaMultipliers			20300204	Game.ini	/script/shootergame.shootergamemode	TamedDinoClassStaminaMultipliers	Structure											
01193c1b-be9a-5329-9905-2ed3809ae1fb	b32a3d73-9406-56f2-bd8f-936ee0275249	Tamed Kill XP Multiplier				Game.ini	/script/shootergame.shootergamemode	TamedKillXPMultiplier	Numeric	1	Values greater than 1.0 increase the experience gained from killing other tribe tames.	1.0				XP Multipliers				
c6d365e0-b287-57ca-9035-e5f3087a7f59	b32a3d73-9406-56f2-bd8f-936ee0275249	Taming Speed Multiplier				GameUserSettings.ini	ServerSettings	TamingSpeedMultiplier	Numeric	1	Values greater than 1.0 increase the amount of taming completed by each taming event, such as passive feeding or a knocked-out bite.	1.0				Taming				
55d19538-a7d5-5a94-b9b6-acb47fdf9680	b32a3d73-9406-56f2-bd8f-936ee0275249	Tek Suit Powers on Genesis				GameUserSettings.ini	ServerSettings	AllowTekSuitPowersInGenesis	Boolean	1	Allows Tek suit powers in Genesis Part 1	False								
12832218-d1cf-5383-b0f7-de5cfc1eb90b	b32a3d73-9406-56f2-bd8f-936ee0275249	Third Person Camera				GameUserSettings.ini	ServerSettings	allowThirdPersonPlayer	Boolean	1	Allows players to switch into third person view.	False								
d2ec242d-ee01-5c7a-9225-798d850dbdcd	b32a3d73-9406-56f2-bd8f-936ee0275249	Time to Quick Start				GameUserSettings.ini	TSOTF	TimeToQuickStartMatch	Numeric	1	Quick time to auto start the match, in seconds.	120				Survival of the Fittest				
7ddd79fb-ea27-50ad-8964-cecc9b79d380	b32a3d73-9406-56f2-bd8f-936ee0275249	Time to Start				GameUserSettings.ini	TSOTF	TimeToStartMatch	Numeric	1	Normal time to auto start the match, in seconds.	600				Survival of the Fittest				
27686e7c-c1e4-59d5-b9b6-fe1261b96ae2	b32a3d73-9406-56f2-bd8f-936ee0275249	Titanosaur Feeding				CommandLineOption	?	AllowRaidDinoFeeding	Boolean	1	Allows feeding of Titanosaurs.	False								
50c38bff-b6c3-54a4-bce7-06e21749b598	b32a3d73-9406-56f2-bd8f-936ee0275249	Torpor Drain Multiplier				GameUserSettings.ini	ServerSettings	CryoHospitalHoursToDrainTorpor	Numeric		Number of real world hours to empty the torpor of a dino.	1.0				Cryo Hospital				
a8f2f951-665e-53ae-8338-23aac345a5b0	b32a3d73-9406-56f2-bd8f-936ee0275249	Tribe Name Change Cooldown				GameUserSettings.ini	ServerSettings	TribeNameChangeCooldown	Numeric	1	Number of minutes that must pass before a tribe name may be changed.	15				Tribes		{"max":10080,"min":0}		
206e8c8d-7b74-5c1e-bb95-ce5fe19eada1	b32a3d73-9406-56f2-bd8f-936ee0275249	Tribe Slot Reuse Cooldown				Game.ini	/script/shootergame.shootergamemode	TribeSlotReuseCooldown	Numeric	1	Number of seconds that must pass before a tribe slot may be filled again.	0				Tribes				
07a593b5-e30f-5bf2-818a-539ec136d0b9	b32a3d73-9406-56f2-bd8f-936ee0275249	Tribe Wars				Game.ini	/script/shootergame.shootergamemode	bPvEAllowTribeWar	Boolean	1	In PvE mode, allows tribes to declare war on each other for a mutually agreed upon amount of time. In PvP mode, tribes are always at war.	True				Tribes	TribeWar0			{"file":"Game.ini","header":"ShooterGameMode_Options"}
f2a40e68-5eee-52a3-810d-e5514d9b8231	b32a3d73-9406-56f2-bd8f-936ee0275249	Tribe Wars Can Be Cancelled				Game.ini	/script/shootergame.shootergamemode	bPvEAllowTribeWarCancel	Boolean	1	PvE tribe wars may be cancelled before they start.	False				Tribes	TribeWar1	{"other":{"key":"07a593b5-e30f-5bf2-818a-539ec136d0b9","value":true}}		{"file":"Game.ini","header":"ShooterGameMode_Options"}
9c2ab344-7c19-59fd-9859-67903bc89009	b32a3d73-9406-56f2-bd8f-936ee0275249	Turn Off Turrets Over Limit				Game.ini	/script/shootergame.shootergamemode	bHardLimitTurretsInRange	Boolean	1	If the turret limit is enabled, random turrets over the limit will be shut off.	False				Turrets	TurretRange1	{"other":{"key":"59365eef-dbc0-5ae2-b2aa-a9ee71871a77","value":true}}		
e6e61167-1d26-5d4e-81b0-13dd7b83a6ee	b32a3d73-9406-56f2-bd8f-936ee0275249	Turret Creature Damage Multiplier				Game.ini	/script/shootergame.shootergamemode	DinoTurretDamageMultiplier	Numeric	1	Values greater than 1.0 will increase damage from turrets against creatures.	1.0				Turrets				{"file":"Game.ini","header":"ShooterGameMode_Options"}
5962b1dd-fd11-58c7-9278-1c0990e89a40	b32a3d73-9406-56f2-bd8f-936ee0275249	Turrets on Platform Saddles				CommandLineOption	?	OverrideStructurePlatformPrevention	Boolean	1	Enables building turrets and spikes on platform saddles.	False				Turrets				
e390a644-f5c5-5c51-be5d-a253ca8b2b59	b32a3d73-9406-56f2-bd8f-936ee0275249	Unclaimed Kill XP Multiplier				Game.ini	/script/shootergame.shootergamemode	UnclaimedKillXPMultiplier	Numeric	1	Values greater than 1.0 increase the experience gained from killing unclaimed creatures.	1.0				XP Multipliers				
76d6c750-8ce4-5d86-bd02-64a59bc6ec2a	b32a3d73-9406-56f2-bd8f-936ee0275249	Unlimited Respecs				Game.ini	/script/shootergame.shootergamemode	bAllowUnlimitedRespecs	Boolean	1	Turns off the 24 hour cooldown on Mindwipe Tonics.	False								{"file":"Game.ini","header":"ShooterGameMode_Options"}
b111f451-ef96-5251-8171-aedef0ab2ac7	b32a3d73-9406-56f2-bd8f-936ee0275249	Unlock Bunker Damage Threshold				GameUserSettings.ini	ServerSettings	EnemyAccessBunkerHPThreshold	Numeric		After a bunker has only this amount of health remaining, it becomes unlocked to enemies.	0.25				Tek Bunker				
166b93c4-b7c2-5c5c-8898-c34a4d71ffb6	b32a3d73-9406-56f2-bd8f-936ee0275249	Unlocked Bunker Damage Multiplier				GameUserSettings.ini	ServerSettings	BunkerUnderHPThresholdDmgMultiplier	Numeric		After a bunker is forced open by an enemy, incoming damage is multiplied by this value.	0.05				Tek Bunker				
6301dc22-a6de-525c-8fb8-471a1a15806d	b32a3d73-9406-56f2-bd8f-936ee0275249	Uploaded Character Expiration				GameUserSettings.ini	ServerSettings	TributeCharacterExpirationSeconds	Numeric	1	Number of seconds before uploaded survivors expire.	86400				Clustering				
0890bb33-9fff-5acc-8a0d-6825fd92888d	b32a3d73-9406-56f2-bd8f-936ee0275249	Uploaded Creature Expiration				GameUserSettings.ini	ServerSettings	TributeDinoExpirationSeconds	Numeric	1	Number of seconds before uploaded dinos expire.	86400				Clustering				
ddc86552-de88-5897-8a25-3d52096976da	b32a3d73-9406-56f2-bd8f-936ee0275249	Uploaded Item Expiration				GameUserSettings.ini	ServerSettings	TributeItemExpirationSeconds	Numeric	1	Number of seconds before uploaded items expire.	86400				Clustering				
6b7df98c-bc8c-59ae-9e7c-de744f027cfb	b32a3d73-9406-56f2-bd8f-936ee0275249	Use Auto PvE Timer				Game.ini	/script/shootergame.shootergamemode	bAutoPvETimer	Boolean	1	When turned on, the server switches between PvE and PvP at specific times.	False				Auto PvE	AutoPvE0			{"file":"Game.ini","header":"ShooterGameMode_Options"}
e6e77944-7c80-5b06-a701-172536455143	b32a3d73-9406-56f2-bd8f-936ee0275249	Use Dynamic Config				CommandLineFlag	-	UseDynamicConfig	Boolean	1	Enables the use of a dynamic config file, supplied by CustomDynamicConfigURL. If a file is not provided, the default for the platform will be used.	False				Dynamic Config	DynamicConfig0			
ca1d4899-c77d-5c33-a61c-4c3155b5892e	b32a3d73-9406-56f2-bd8f-936ee0275249	Use Optimized Harvesting Rates			20000000	CommandLineOption	?	UseOptimizedHarvestingHealth	Boolean	1	When enabled, server lag is reduced by sending a single harvest event to the server for each swing of a tool, and the results are multiplied by the global harvest rate. Otherwise, the server will send one harvest event per global rate multiplier for each swing of a tool. This produces more "rare" resources, but can add significant lag to the server.	False								
aff63d0a-d544-5616-94c2-6cd8cb8af995	b32a3d73-9406-56f2-bd8f-936ee0275249	Use Respawn Cooldown in PvP Mode				Game.ini	/script/shootergame.shootergamemode	bIncreasePvPRespawnInterval	Boolean	1	Players will have a respawn cooldown if the server is in PvP mode.	True				Respawn	Respawn0			{"file":"Game.ini","header":"ShooterGameMode_Options"}
b1ce6bbf-517a-5673-9d4c-9baa85f13b0e	b32a3d73-9406-56f2-bd8f-936ee0275249	Use Single Player Settings			20302300	Game.ini	/script/shootergame.shootergamemode	bUseSingleplayerSettings	Boolean	1	Adjusts baseline multipliers to be more substantial when playing alone.	False								{"file":"Game.ini","header":"ShooterGameMode_Options"}
2727f79a-8bde-5f29-ba70-f5da55950d81	b32a3d73-9406-56f2-bd8f-936ee0275249	Use System Time for Auto PvE				Game.ini	/script/shootergame.shootergamemode	bAutoPvEUseSystemTime	Boolean	1	When turned on, the times are real world times instead of in-game times.	False				Auto PvE	AutoPvE1	{"other":{"key":"6b7df98c-bc8c-59ae-9e7c-de744f027cfb","value":true}}		{"file":"Game.ini","header":"ShooterGameMode_Options"}
0e28e338-f778-53e6-8ae3-33252697a2a2	b32a3d73-9406-56f2-bd8f-936ee0275249	Use Unified Save Data				CommandLineFlag	-	usestore	Boolean	1	When turned on, player and tribe files will be stored inside the map save data instead of separate files.	False	general.UseStore	Value	Both		UseStore0			
50dfb18d-1fc9-52dc-beac-88eacf09c5da	b32a3d73-9406-56f2-bd8f-936ee0275249	Web Alarms				CommandLineFlag	-	webalarm	Boolean	1	Turns on web alerts.	False								
ae90bdd9-1927-5d20-a4a4-3fd513dbc26a	b32a3d73-9406-56f2-bd8f-936ee0275249	Wild Creature Food Drain Multiplier				Game.ini	/script/shootergame.shootergamemode	WildDinoCharacterFoodDrainMultiplier	Numeric	1	Values greater than 1.0 increase the rate wild creatures lose food.	1.0				Stats				
ba1ea523-d3c4-5691-bccd-5ffeb5790fdd	b32a3d73-9406-56f2-bd8f-936ee0275249	Wild Creature Torpor Drain Multiplier				Game.ini	/script/shootergame.shootergamemode	WildDinoTorporDrainMultiplier	Numeric	1	Values greater than 1.0 increase the rate wild creatures lose torpor, making them easier to wake up or keep awake.	1.0				Stats				
661ed1cb-e396-5c07-8e1b-a71dc2bce88e	b32a3d73-9406-56f2-bd8f-936ee0275249	Wild Kill XP Multiplier				Game.ini	/script/shootergame.shootergamemode	WildKillXPMultiplier	Numeric	1	Values greater than 1.0 increase the experience gained from killing wild creatures.	1.0				XP Multipliers				
5ed78745-7fb9-5c68-9a61-4a5f51b205bc	b32a3d73-9406-56f2-bd8f-936ee0275249	World Buff Multiplier				Game.ini	/script/shootergame.shootergamemode	WorldBuffScalingEfficacy	Numeric	1	Values greater than 1.0 will increase the effects of world buffs.	1.0				Genesis Part 2				
706b3e77-9379-5069-a14d-3a530a0499b3	b32a3d73-9406-56f2-bd8f-936ee0275249	XP Multiplier				GameUserSettings.ini	ServerSettings	XPMultiplier	Numeric	1	Values greater than 1.0 increase the experience gained from all sources.	1.0				XP Multipliers	XPMultipliers0			
6cbb5deb-e6da-54a9-91e2-b6efabec12b8	7dacaf6e-5962-4e73-988d-8beaa8313512	Access Key				GameUserSettings.ini	BeaconSentinel	AccessKey	Text	1	Identifies the server to Beacon Sentinel.					Beacon Sentinel				
